"LOCALITY.ID","group.id","month","timegroups"
"L2684892","S20425689",10,"2014"
"L2684892","S127496717",10,"2014"
"L2684892","S20217398",10,"2014"
"L3107009","S20045851",10,"2014"
"L3110090","S20046325",10,"2014"
"L3107009","S20070818",10,"2014"
"L2684892","S20440905",10,"2014"
"L3107009","S20045856",10,"2014"
"L3107009","S20441050",10,"2014"
"L21953288","S127374523",10,"2014"
"L21953288","S127374227",10,"2014"
"L2620498","S20354101",10,"2014"
"L3112787","S20264566",10,"2014"
"L3126202","S20264674",10,"2014"
"L3112787","S20071004",10,"2014"
"L3148324","S20440321",10,"2014"
"L3148340","S20440476",10,"2014"
"L3111314","S20056195",10,"2014"
"L3111314","S20246721",10,"2014"
"L3148324","S20440665",10,"2014"
"L3148354","S20440530",10,"2014"
"L3111314","S20440735",10,"2014"
"L3110090","S20423985",11,"2014"
"L3107009","S20440166",11,"2014"
"L2919432","S20620444",11,"2014"
"L11699800","S70454697",11,"2014"
"L3107009","S20424866",11,"2014"
"L3107009","S20440182",11,"2014"
"L3107009","S20423928",11,"2014"
"L3107009","S20447380",11,"2014"
"L3107009","S20423884",11,"2014"
"L3146457","S20423924",11,"2014"
"L3146457","S20423902",11,"2014"
"L6564561","S20580837",11,"2014"
"L8142215","S49944764",11,"2014"
"L3112787","S20439892",11,"2014"
"L3148324","S20447563",11,"2014"
"L3148354","S26972161",11,"2014"
"L3111314","S20425094",11,"2014"
"L3149230","S20448195",11,"2014"
"L3149164","S20447498",11,"2014"
"L6040142","S37904222",12,"2014"
"L3237499","S21027812",12,"2014"
"L2684892","S21005277",12,"2014"
"L2919432","S20829210",12,"2014"
"L2684892","S23261090",12,"2014"
"L3200939","S20829391",12,"2014"
"L2920816","S21028533",12,"2014"
"L13185104","S78879386",12,"2014"
"L3200959","S20829843",12,"2014"
"L3338256","S21674467",1,"2014"
"L3732102","S40515753",1,"2014"
"L4179044","S27030638",1,"2014"
"L2919120","S79453780",1,"2014"
"L2919432","S21527810",1,"2014"
"L2684892","S21547506",1,"2014"
"L2684892","G5849682",1,"2014"
"L2684892","S24256177",1,"2014"
"L2919432","S21527873",1,"2014"
"L2684892","G2954923",1,"2014"
"L3050820","S21291235",1,"2014"
"L2684892","S21528933",1,"2014"
"L3612481","G1252421",1,"2014"
"L21953288","G11966228",1,"2014"
"L2684892","S34320342",1,"2014"
"L2684892","S21528910",1,"2014"
"L2684892","S64450751",1,"2014"
"L2684892","S27030618",1,"2014"
"L2684892","S64452147",1,"2014"
"L2920816","S21179272",1,"2014"
"L4531812","S31490439",1,"2014"
"L6725895","S41955485",1,"2014"
"L7132030","S126986028",1,"2014"
"L2527665","G2982315",1,"2014"
"L4029991","S79455789",1,"2014"
"L3111314","S21529061",1,"2014"
"L13310616","S79456345",1,"2014"
"L3148324","S21533026",1,"2014"
"L3148340","S21547127",1,"2014"
"L2527665","S21529015",1,"2014"
"L3621381","S23299154",2,"2014"
"L3437871","G1159308",2,"2014"
"L3437782","G1160819",2,"2014"
"L3437782","G1159260",2,"2014"
"L3442658","G1162968",2,"2014"
"L3437782","G1160820",2,"2014"
"L3437782","G1159261",2,"2014"
"L3437782","S22063807",2,"2014"
"L2919432","S22039374",2,"2014"
"L3357281","S21791869",2,"2014"
"L3373292","S21846627",2,"2014"
"L3357235","S21941424",2,"2014"
"L2919432","S21999163",2,"2014"
"L3357235","S21815042",2,"2014"
"L3357235","S21887739",2,"2014"
"L3357235","S21885107",2,"2014"
"L3357286","S21791901",2,"2014"
"L2865899","S21792055",2,"2014"
"L3357235","S21794281",2,"2014"
"L3357235","S21781546",2,"2014"
"L3380029","S21874944",2,"2014"
"L3357064","S21791150",2,"2014"
"L3437874","G1159311",2,"2014"
"L3468084","S22249233",3,"2014"
"L3460455","S22251458",3,"2014"
"L3460455","S22204989",3,"2014"
"L3468617","S22251654",3,"2014"
"L3463505","S22225425",3,"2014"
"L3357281","S22225942",3,"2014"
"L2865899","S22224850",3,"2014"
"L4531812","S26312935",3,"2014"
"L3468178","S22249551",3,"2014"
"L2527665","S149510271",3,"2014"
"L3355545","S22240060",3,"2014"
"L4131544","S26690424",4,"2014"
"L3870727","S24767043",4,"2014"
"L4105327","S26522264",4,"2014"
"L5655989","S26669660",4,"2014"
"L3953400","S25387063",4,"2014"
"L3953400","S25387062",4,"2014"
"L3597241","S23106886",4,"2014"
"L3613255","G1254238",4,"2014"
"L3148354","G6749428",4,"2014"
"L7270650","S71999002",5,"2014"
"L3468617","S23356811",5,"2014"
"L3623906","S23316711",5,"2014"
"L5655989","S26669379",5,"2014"
"L5655989","S26669172",5,"2014"
"L3977489","S25574488",5,"2014"
"L4531812","S26640702",5,"2014"
"L13185104","S78886679",5,"2014"
"L13185104","S78886377",5,"2014"
"L13185104","S78886472",5,"2014"
"L13185104","S78886030",5,"2014"
"L13185104","S78882683",5,"2014"
"L13082515","S78243188",5,"2014"
"L4118807","S32150586",6,"2015"
"L6463417","S40440503",8,"2015"
"L3357064","S24814531",8,"2015"
"L3357064","S24845033",8,"2015"
"L3975219","S25558044",8,"2015"
"L2648443","S24846061",9,"2015"
"L3935202","S25240004",9,"2015"
"L3920584","S25118704",9,"2015"
"L3896455","S24967042",9,"2015"
"L3892262","S24932124",9,"2015"
"L3893712","S24945776",9,"2015"
"L3916476","S25086648",9,"2015"
"L3891395","S25008903",9,"2015"
"L3891395","S24955389",9,"2015"
"L3891395","S24922431",9,"2015"
"L2919432","G1411633",9,"2015"
"L2919432","G1418214",9,"2015"
"L2919432","S25238247",9,"2015"
"L3109933","G1410794",9,"2015"
"L2919432","S25101138",9,"2015"
"L3901845","S24994987",9,"2015"
"L3891395","S25210951",9,"2015"
"L3380029","S24992310",9,"2015"
"L3357064","S24857265",9,"2015"
"L3357064","S25067611",9,"2015"
"L3357064","S24921344",9,"2015"
"L3357064","S25126096",9,"2015"
"L3357064","S25198762",9,"2015"
"L3357064","S25067635",9,"2015"
"L3357064","S24966109",9,"2015"
"L3357064","S25115410",9,"2015"
"L3357064","S24844985",9,"2015"
"L3357064","S24927751",9,"2015"
"L3357064","S24897833",9,"2015"
"L3357064","S24966116",9,"2015"
"L3357064","S24992286",9,"2015"
"L3357064","S24897853",9,"2015"
"L3357064","S24955373",9,"2015"
"L3357064","S25210885",9,"2015"
"L3357064","S25241018",9,"2015"
"L3357064","S25086740",9,"2015"
"L3357064","S25115409",9,"2015"
"L3357064","S25029343",9,"2015"
"L3357064","S24897819",9,"2015"
"L3357064","S25067626",9,"2015"
"L3357064","S24992296",9,"2015"
"L3357064","S25241023",9,"2015"
"L3357064","S25198760",9,"2015"
"L13175395","S78723690",10,"2015"
"L13175131","S78723431",10,"2015"
"L9932819","S59918948",10,"2015"
"L3955060","S25399904",10,"2015"
"L3972734","S25535748",10,"2015"
"L3972734","S25536490",10,"2015"
"L3972734","S25537242",10,"2015"
"L5053646","S25551842",10,"2015"
"L3977580","S25615508",10,"2015"
"L3977580","S25575238",10,"2015"
"L3978837","S25613228",10,"2015"
"L3972734","S25536441",10,"2015"
"L5911969","S37285553",10,"2015"
"L4073915","S26346815",10,"2015"
"L2919432","S25563943",10,"2015"
"L3891395","S25432139",10,"2015"
"L2684892","S25745347",10,"2015"
"L2919432","S25535305",10,"2015"
"L2919432","S25626110",10,"2015"
"L2919432","S25613467",10,"2015"
"L2684892","S25651393",10,"2015"
"L3109933","S25685655",10,"2015"
"L3623906","S25249595",10,"2015"
"L2620498","S25316065",10,"2015"
"L4073964","S26340215",10,"2015"
"L3966215","S25485857",10,"2015"
"L7279214","S25557650",10,"2015"
"L4226611","S27354752",10,"2015"
"L13175534","S78724596",10,"2015"
"L3357064","S25248783",10,"2015"
"L3357064","S25432158",10,"2015"
"L3357064","S25441701",10,"2015"
"L3357064","S25432164",10,"2015"
"L3940409","S25287389",10,"2015"
"L4192889","S27132516",11,"2015"
"L4192889","S27133246",11,"2015"
"L3977580","S26055999",11,"2015"
"L2648443","S25668912",11,"2015"
"L2648443","S25731375",11,"2015"
"L3977580","S25711974",11,"2015"
"L2648443","S25668840",11,"2015"
"L3977580","S25906137",11,"2015"
"L3972734","S25649570",11,"2015"
"L2648443","S25731347",11,"2015"
"L3972734","S25701340",11,"2015"
"L4033029","S26041500",11,"2015"
"L3955060","S25916078",11,"2015"
"L3893730","S24945850",11,"2015"
"L4008003","G1466724",11,"2015"
"L11032703","G9632360",11,"2015"
"L3916476","S25892552",11,"2015"
"L4118807","S26611441",11,"2015"
"L2919432","S25744404",11,"2015"
"L2919432","S25731735",11,"2015"
"L2684892","S100532369",11,"2015"
"L8104071","S49666555",11,"2015"
"L2919432","S25916065",11,"2015"
"L2684892","G1469468",11,"2015"
"L4010235","G1468530",11,"2015"
"L2684892","G1466736",11,"2015"
"L2684892","G1469462",11,"2015"
"L2684892","G1469509",11,"2015"
"L2684892","S25743861",11,"2015"
"L2684892","S27156001",11,"2015"
"L2865899","S25731952",11,"2015"
"L4011187","G1468536",11,"2015"
"L2684892","G8663368",11,"2015"
"L4011288","G1469506",11,"2015"
"L3099087","S25944440",11,"2015"
"L4531812","S100532304",11,"2015"
"L4098069","S26468583",11,"2015"
"L2527665","G9632359",11,"2015"
"L2527665","G8663366",11,"2015"
"L3111314","G1469621",11,"2015"
"L4131544","S26767330",12,"2015"
"L5085295","S78730911",12,"2015"
"L5085295","S78730373",12,"2015"
"L3977580","S26248378",12,"2015"
"L3977580","S26306576",12,"2015"
"L3977580","S26174071",12,"2015"
"L3977580","S26553211",12,"2015"
"L3972734","S26488649",12,"2015"
"L5053646","S26226140",12,"2015"
"L3972734","S26454179",12,"2015"
"L3972734","S26131904",12,"2015"
"L4063904","S26389235",12,"2015"
"L4063904","S26260327",12,"2015"
"L3972734","S26348785",12,"2015"
"L5053646","S26079124",12,"2015"
"L3972734","S26552007",12,"2015"
"L3977580","S26313966",12,"2015"
"L3977580","S26348922",12,"2015"
"L4063904","S26373868",12,"2015"
"L3972734","S26373711",12,"2015"
"L3972734","S26405375",12,"2015"
"L3977580","S26227040",12,"2015"
"L3977580","S26552523",12,"2015"
"L4736442","S30395350",12,"2015"
"L4117203","S26602839",12,"2015"
"L2919432","S30149125",12,"2015"
"L2684892","S33028919",12,"2015"
"L2919432","S26348871",12,"2015"
"L2684892","S26129823",12,"2015"
"L2684892","S26120189",12,"2015"
"L2684892","S26120236",12,"2015"
"L2684892","S59523898",12,"2015"
"L2919432","S30395478",12,"2015"
"L2684892","S30368914",12,"2015"
"L9932858","S59919372",12,"2015"
"L2684892","G1517818",12,"2015"
"L2684892","S26262413",12,"2015"
"L2684892","S32887603",12,"2015"
"L2684892","S27246415",12,"2015"
"L2684892","S27246449",12,"2015"
"L2684892","S30368825",12,"2015"
"L2684892","S26262372",12,"2015"
"L2684892","S69550139",12,"2015"
"L2684892","S37305385",12,"2015"
"L2919432","S26326077",12,"2015"
"L4095226","S26602505",12,"2015"
"L4100257","S26484280",12,"2015"
"L3732102","S72010421",1,"2015"
"L7270650","S72010193",1,"2015"
"L4119486","S26730417",1,"2015"
"L4063904","S27134202",1,"2015"
"L3977580","S26871619",1,"2015"
"L3977580","S26974819",1,"2015"
"L4119486","S26614032",1,"2015"
"L3977580","S26841516",1,"2015"
"L3977580","S26613733",1,"2015"
"L4063904","S26636178",1,"2015"
"L3977580","S26754830",1,"2015"
"L3972734","S26974909",1,"2015"
"L4063904","S27200231",1,"2015"
"L3977580","S26905252",1,"2015"
"L4119486","S26730389",1,"2015"
"L3977580","S26665416",1,"2015"
"L4063904","S26731884",1,"2015"
"L4171035","S26974730",1,"2015"
"L4222348","S27329037",1,"2015"
"L4159463","S26905205",1,"2015"
"L2684892","S27724450",1,"2015"
"L2684892","S41488452",1,"2015"
"L5148826","S33028065",1,"2015"
"L2684892","S27942743",1,"2015"
"L2684892","S72012985",1,"2015"
"L2684892","G9632354",1,"2015"
"L4150135","S26836764",1,"2015"
"L2919432","S27200252",1,"2015"
"L2684892","S72011014",1,"2015"
"L2684892","S65145247",1,"2015"
"L4205522","S27219916",1,"2015"
"L2919432","S26854113",1,"2015"
"L2919432","S26788233",1,"2015"
"L2934907","S26854105",1,"2015"
"L4137033","S26749645",1,"2015"
"L13225660","S78996974",1,"2015"
"L4531812","S30368696",1,"2015"
"L13175534","S78769783",1,"2015"
"L13174980","S78770072",1,"2015"
"L13174980","S78770416",1,"2015"
"L3111314","S125159685",1,"2015"
"L4205809","S27221904",1,"2015"
"L4119486","S27280479",2,"2015"
"L4063904","S27290452",2,"2015"
"L3978837","S27511865",2,"2015"
"L4119486","S27698214",2,"2015"
"L4232636","S27395851",2,"2015"
"L8272044","S67572099",2,"2015"
"L7637538","S46846635",2,"2015"
"L2919432","S29913691",2,"2015"
"L2919432","G9293753",2,"2015"
"L2919432","G9293752",2,"2015"
"L4318193","S27864089",2,"2015"
"L4226253","G9293750",2,"2015"
"L4295372","S27724521",2,"2015"
"L4311162","S27824814",2,"2015"
"L2684892","S67521501",2,"2015"
"L2684892","S45220130",2,"2015"
"L6809354","S134338861",2,"2015"
"L5196560","S37450993",2,"2015"
"L2684892","S54251953",2,"2015"
"L2684892","S67526894",2,"2015"
"L21953288","S134338782",2,"2015"
"L2684892","G5184311",2,"2015"
"L2684892","S67529016",2,"2015"
"L4531812","S27883928",2,"2015"
"L4531812","S27884700",2,"2015"
"L4258712","S27512612",2,"2015"
"L4303896","S27775362",2,"2015"
"L5813946","S36726082",3,"2015"
"L5813946","S36725953",3,"2015"
"L3977580","S28059574",3,"2015"
"L4119486","S28092723",3,"2015"
"L3955060","S32235037",3,"2015"
"L3977580","S28419578",3,"2015"
"L4063904","S28409375",3,"2015"
"L3977580","S27967101",3,"2015"
"L3977580","S27967044",3,"2015"
"L4241360","S28039825",3,"2015"
"L2919432","G9293756",3,"2015"
"L2919432","G9718696",3,"2015"
"L4384977","S28232639",3,"2015"
"L2919432","G9718697",3,"2015"
"L4396495","S28260861",3,"2015"
"L4396507","S28260947",3,"2015"
"L4396519","S28260993",3,"2015"
"L4226253","S28616296",3,"2015"
"L4396477","S28260754",3,"2015"
"L4269650","S28517253",3,"2015"
"L3623906","G9750861",3,"2015"
"L2919432","G9293751",3,"2015"
"L4259571","S28616679",3,"2015"
"L2919432","G9293755",3,"2015"
"L4418221","S28517382",3,"2015"
"L3109933","G1648466",3,"2015"
"L3109933","S28409100",3,"2015"
"L3109933","S27993561",3,"2015"
"L2919432","S28079063",3,"2015"
"L2620498","S28426435",3,"2015"
"L2684892","S28094460",3,"2015"
"L2684892","S95100618",3,"2015"
"L32229160","S176682448",3,"2015"
"L4377872","S28135380",3,"2015"
"L4420541","S28533095",3,"2015"
"L4434771","S28618751",3,"2015"
"L4420527","S28532645",3,"2015"
"L3732102","S29190087",4,"2015"
"L3732102","S28761810",4,"2015"
"L4458494","S28760711",4,"2015"
"L3732102","S28761480",4,"2015"
"L3732102","S28761026",4,"2015"
"L5053646","S28711635",4,"2015"
"L4540437","S29252748",4,"2015"
"L5053646","S28753525",4,"2015"
"L4501517","S29026398",4,"2015"
"L3955060","G2210970",4,"2015"
"L3893730","S29174914",4,"2015"
"L4269650","S29215177",4,"2015"
"L4541078","S29256477",4,"2015"
"L4311162","S28877706",4,"2015"
"L4476426","S28877481",4,"2015"
"L2919432","G9718698",4,"2015"
"L4259571","S28999893",4,"2015"
"L2919432","G9718699",4,"2015"
"L4226253","S28999856",4,"2015"
"L4249270","S29093037",4,"2015"
"L2919432","G9718700",4,"2015"
"L3109933","G9750862",4,"2015"
"L2919432","S29214947",4,"2015"
"L3623906","G10921971",4,"2015"
"L4396495","S29162459",4,"2015"
"L4527346","S29162597",4,"2015"
"L2919432","S28755531",4,"2015"
"L3109933","S29276126",4,"2015"
"L4541011","S29256198",4,"2015"
"L5498075","S34644835",4,"2015"
"L4476447","S28877584",4,"2015"
"L5283546","S37205868",4,"2015"
"L5298191","S37205744",4,"2015"
"L4566467","S29432546",4,"2015"
"L4515754","G1714063",4,"2015"
"L4531816","G1720500",4,"2015"
"L4515754","G1714061",4,"2015"
"L4531812","G1718693",4,"2015"
"L4515754","G1714135",4,"2015"
"L4531812","G1720751",4,"2015"
"L4531812","S29190158",4,"2015"
"L4515754","G1720500",4,"2015"
"L4515754","G1720969",4,"2015"
"L4531812","S29196111",4,"2015"
"L4531812","G1720499",4,"2015"
"L4531812","G1714208",4,"2015"
"L4515754","G1714208",4,"2015"
"L4531824","G1718318",4,"2015"
"L4531812","G1714062",4,"2015"
"L4531816","S29190967",4,"2015"
"L4531812","G1714135",4,"2015"
"L4531816","G1714063",4,"2015"
"L4531812","G1720743",4,"2015"
"L4515754","G1714064",4,"2015"
"L4515754","S29161457",4,"2015"
"L4531812","G1714061",4,"2015"
"L4515754","G1714062",4,"2015"
"L4531824","G1714064",4,"2015"
"L4531824","G1720499",4,"2015"
"L4458515","S28760825",4,"2015"
"L4476082","G1687935",4,"2015"
"L4663870","S30034789",5,"2015"
"L4706243","S30249989",5,"2015"
"L3732102","S64647193",5,"2015"
"L2648443","S29901926",5,"2015"
"L5053646","G9718676",5,"2015"
"L4581375","S29533372",5,"2015"
"L4581403","S29533668",5,"2015"
"L3977580","S29916219",5,"2015"
"L4584754","S29557892",5,"2015"
"L4584731","S29557670",5,"2015"
"L4581434","S29533921",5,"2015"
"L3109933","S29902656",5,"2015"
"L2919432","S29902406",5,"2015"
"L5283546","S36684311",5,"2015"
"L2919432","G9232735",5,"2015"
"L4611706","G9750863",5,"2015"
"L2919432","G9718701",5,"2015"
"L4611767","G10921974",5,"2015"
"L4641846","S29919049",5,"2015"
"L3109933","G9750864",5,"2015"
"L3109933","S29434096",5,"2015"
"L4269650","S29946756",5,"2015"
"L2919432","G1760751",5,"2015"
"L5388952","S37285260",5,"2015"
"L6442443","S40317479",5,"2015"
"L6442443","S40317908",5,"2015"
"L6442443","S40317302",5,"2015"
"L6442443","S40317707",5,"2015"
"L6442443","S40318075",5,"2015"
"L6442443","S40318008",5,"2015"
"L4706202","S30249630",5,"2015"
"L5807764","S36684499",5,"2015"
"L4641047","S29914033",5,"2015"
"L2648443","S30116743",6,"2016"
"L3977580","S30410187",6,"2016"
"L4701119","S30224471",6,"2016"
"L4748025","S30465700",6,"2016"
"L5372519","G10921968",6,"2016"
"L4703858","S30237489",6,"2016"
"L4703867","S30313997",6,"2016"
"L4726304","S30353398",6,"2016"
"L4703847","S30237437",6,"2016"
"L4641846","S30116620",6,"2016"
"L4679779","S30148848",6,"2016"
"L2919432","S30427290",6,"2016"
"L4269650","G10921963",6,"2016"
"L4679779","S30116771",6,"2016"
"L2919432","G9718703",6,"2016"
"L2919432","S30188093",6,"2016"
"L4741285","S30417815",6,"2016"
